localtime,TL1,TL3,TL5,TL6,TL8,Occupancy,temperature,cloudCover
2016/12/18 00:00,23.6248,70.0886,21.4993,40.1774,100,0,14.49,1
2016/12/18 00:10,23.6248,69.8409,21.6992,40.1774,100,0,14.82,1
2016/12/18 00:20,23.6248,68.5589,20.956,40.1774,100,0,15.15,1
2016/12/18 00:30,23.6248,68.4578,20.6753,40.1774,100,0,15.48,1
2016/12/18 00:40,23.6248,70.0218,21.6155,40.1774,100,0,15.81,1
2016/12/18 00:50,23.6248,70.0016,21.7883,40.1774,100,0,16.14,1
2016/12/18 01:00,23.6248,69.264,21.4713,40.1774,100,0,16.47,1
2016/12/18 01:10,23.6248,68.124,20.6929,40.1774,100,0,16.7,0.98
2016/12/18 01:20,23.6248,68.6476,20.8162,40.1774,100,0,16.93,0.97
2016/12/18 01:30,23.6248,69.4479,21.4133,40.1774,100,0,17.15,0.95
2016/12/18 01:40,23.6248,69.919,21.4831,40.1774,100,0,17.38,0.94
2016/12/18 01:50,23.6248,68.8982,21.1769,40.1774,100,0,17.61,0.92
2016/12/18 02:00,23.6248,68.12,20.2722,40.1774,100,0,17.83,0.91
2016/12/18 02:10,23.6248,69.177,20.983,40.1774,100,0,18.02,0.91
2016/12/18 02:20,23.6248,70.285,21.8128,40.1774,100,0,18.21,0.92
2016/12/18 02:30,23.6248,69.8198,21.6564,40.1774,100,0,18.4,0.92
2016/12/18 02:40,23.6248,68.4682,20.8288,40.1774,100,0,18.59,0.93
2016/12/18 02:50,23.6248,68.1712,20.4271,40.1774,100,0,18.78,0.94
2016/12/18 03:00,23.8171,69.0962,21.0381,40.1774,100,0,18.96,0.94
2016/12/18 03:10,23.8171,69.9204,21.4448,40.1774,100,0,19.05,0.95
2016/12/18 03:20,23.8171,69.6035,21.6602,40.1774,100,0,19.13,0.96
2016/12/18 03:30,23.8171,68.0809,20.4603,40.1774,100,0,19.21,0.97
2016/12/18 03:40,23.8171,67.6809,20.3726,40.1774,100,0,19.29,0.98
2016/12/18 03:50,23.6248,69.1888,21.299,40.1774,100,0,19.38,0.99
2016/12/18 04:00,23.6248,70.2235,21.6263,40.1774,100,0,19.46,1
2016/12/18 04:10,23.6248,69.8589,21.6046,40.1774,100,0,19.78,1
2016/12/18 04:20,23.6248,68.9726,21.1112,40.1774,100,0,20.09,1
2016/12/18 04:30,23.6248,68.7534,20.8113,40.1774,100,0,20.41,1
2016/12/18 04:40,23.6248,68.0638,20.4855,40.1774,100,0,20.73,1
2016/12/18 04:50,23.6248,68.6351,20.803,40.1774,100,0,21.05,1
2016/12/18 05:00,23.8171,69.9345,21.4674,40.1774,100,0,21.36,1
2016/12/18 05:10,23.8171,70.4727,21.8629,40.1774,100,0,21.54,0.99
2016/12/18 05:20,23.8171,70.2902,21.9658,40.1774,100,0,21.73,0.98
2016/12/18 05:30,23.8411,69.0563,21.0824,40.1774,100,0,21.91,0.97
2016/12/18 05:40,23.6488,68.5563,20.8511,40.1774,99.9997,0,22.09,0.96
2016/12/18 05:50,23.8411,68.2585,20.4537,40.1774,100,0,22.27,0.95
2016/12/18 06:00,23.8411,68.4221,20.783,40.1774,100,0,22.45,0.94
2016/12/18 06:10,23.8411,69.1529,21.1505,40.1774,100,0,22.65,0.95
2016/12/18 06:20,23.6488,69.4851,21.2378,40.1774,100,0,22.85,0.96
2016/12/18 06:30,23.8411,70.0146,21.7088,40.1774,100,0,23.04,0.97
2016/12/18 06:40,23.8411,70.095,21.8413,40.1774,100,0,23.24,0.98
2016/12/18 06:50,23.8411,69.1037,21.2534,40.1774,100,0,23.44,0.99
2016/12/18 07:00,23.8411,69.0263,21.1103,40.1774,100,0,23.64,1
2016/12/18 07:10,23.8411,68.7598,21.0665,40.1774,100,0,23.86,0.99
2016/12/18 07:20,23.8411,68.3904,20.6192,40.1774,100,0,24.08,0.98
2016/12/18 07:30,23.8411,68.7952,20.9146,40.1774,100,0,24.31,0.97
2016/12/18 07:40,23.8411,69.2031,21.2525,40.1774,100,0,24.53,0.96
2016/12/18 07:50,23.8411,69.5635,21.2706,40.1774,100,0,24.76,0.95
2016/12/18 08:00,23.8411,69.8022,21.7521,40.1774,100,0,24.98,0.94
2016/12/18 08:10,23.8411,69.6185,21.5489,40.1774,100,0,25.16,0.95
2016/12/18 08:20,23.8411,69.9551,21.6785,40.1774,100,0,25.34,0.96
2016/12/18 08:30,23.8411,69.5051,21.302,40.1774,100,0,25.52,0.97
2016/12/18 08:40,23.8411,68.9121,21.1059,40.1774,100,0,25.7,0.98
2016/12/18 08:50,23.8411,68.8478,20.9528,40.1774,100,0,25.88,0.99
2016/12/18 09:00,23.8411,68.938,21.0267,40.1774,100,0,26.06,1
2016/12/18 09:10,23.8411,68.9926,21.0414,40.1774,100,0,26.48,0.99
2016/12/18 09:20,23.8411,68.7691,21.0347,40.1774,100,0,26.9,0.98
2016/12/18 09:30,23.8411,69.2022,21.0289,40.1774,100,0,27.32,0.97
2016/12/18 09:40,23.8411,68.8257,21.0547,40.1774,100,0,27.74,0.96
2016/12/18 09:50,23.8411,69.1191,21.2965,40.1774,100,0,28.16,0.95
2016/12/18 10:00,23.8411,69.1867,21.1617,40.1774,100,0,28.59,0.94
2016/12/18 10:10,24.0334,69.2937,21.2074,40.1774,96.0048,0,28.89,0.93
2016/12/18 10:20,24.0334,69.1011,20.9486,40.1774,96.0048,0,29.2,0.92
2016/12/18 10:30,24.0334,68.6592,20.7433,40.1774,96.0048,0,29.5,0.91
2016/12/18 10:40,24.0334,68.5372,20.6296,40.1774,96.0048,0,29.81,0.9
2016/12/18 10:50,24.0334,69.0945,21.1264,40.1774,96.0048,0,30.12,0.89
2016/12/18 11:00,24.0334,69.3163,21.0969,40.1774,96.0048,0,30.42,0.87
2016/12/18 11:10,24.0334,69.2918,21.2984,40.1774,96.0048,0,30.65,0.89
2016/12/18 11:20,24.0334,69.1789,21.2881,40.1774,96.0048,0,30.88,0.9
2016/12/18 11:30,24.2257,68.7881,20.8102,40.1774,85.4106,0,31.11,0.91
2016/12/18 11:40,24.0334,68.3934,20.5817,40.1774,71.805,0,31.34,0.92
2016/12/18 11:50,24.2257,68.2814,20.4491,40.1774,61.2971,0,31.58,0.93
2016/12/18 12:00,24.2257,68.5869,20.9194,40.1774,28.2296,0,31.81,0.94
2016/12/18 12:10,24.2257,69.8703,21.4923,40.1774,0,0,32.07,0.94
2016/12/18 12:20,24.0334,69.3686,21.2507,40.1774,0,0,32.33,0.94
2016/12/18 12:30,24.0334,68.7071,20.9548,40.1774,0,0,32.59,0.94
2016/12/18 12:40,24.0334,68.6903,20.8743,40.1774,0,0,32.84,0.94
2016/12/18 12:50,24.0334,68.5587,20.8655,40.1774,0,0,33.1,0.94
2016/12/18 13:00,24.0334,69.2464,21.1146,40.1774,0,0,33.36,0.94
2016/12/18 13:10,24.0334,68.6837,20.9991,40.1774,0,0,33.6,0.94
2016/12/18 13:20,24.0334,67.82,20.3856,40.1774,0,0,33.85,0.93
2016/12/18 13:30,24.0334,67.6406,20.2339,40.1774,0,0,34.09,0.92
2016/12/18 13:40,24.0334,69.0275,20.8881,40.1774,0,0,34.33,0.91
2016/12/18 13:50,24.0334,69.4691,21.2779,40.1774,0,0,34.57,0.91
2016/12/18 14:00,24.0334,68.9124,21.2015,40.1774,0,0,34.81,0.9
2016/12/18 14:10,24.0334,68.3952,20.811,40.1774,0,0,35.19,0.86
2016/12/18 14:20,24.0334,68.509,20.6213,40.1774,0,0,35.57,0.83
2016/12/18 14:30,24.0334,68.8349,20.8929,40.1774,0,0,35.95,0.79
2016/12/18 14:40,24.0334,68.5427,20.9148,40.1774,0,0,36.33,0.75
2016/12/18 14:50,24.0334,68.5405,20.9293,40.1774,0,0,36.71,0.71
2016/12/18 15:00,24.0334,68.3153,20.5321,40.1774,0,0,37.09,0.68
2016/12/18 15:10,24.0094,68.3128,20.4415,40.1774,0,0,37.11,0.65
2016/12/18 15:20,23.8171,69.2801,21.1262,40.1774,10.3168,0,37.14,0.63
2016/12/18 15:30,23.8171,68.4214,20.8798,40.1774,40.1836,0,37.16,0.6
2016/12/18 15:40,24.0094,68.4598,20.7179,40.1774,60.068,0,37.19,0.58
2016/12/18 15:50,24.0094,68.6746,20.7399,40.1774,60.068,0,37.21,0.55
2016/12/18 16:00,24.0094,68.6547,20.8835,40.1774,60.068,0,37.24,0.53
2016/12/18 16:10,24.0094,67.6988,20.3132,40.1774,53.1635,0,37.11,0.59
2016/12/18 16:20,24.2016,68.17,20.5394,40.1774,22.4226,0,36.98,0.65
2016/12/18 16:30,24.0094,68.5335,20.8274,40.1774,4.23119,0,36.86,0.72
2016/12/18 16:40,24.0094,69.5548,21.3168,40.1774,4.23119,0,36.73,0.78
2016/12/18 16:50,24.0094,69.4776,21.3074,40.1774,4.23119,0,36.6,0.84
2016/12/18 17:00,24.0094,68.893,21.0207,40.1774,4.23119,0,36.47,0.91
2016/12/18 17:10,23.8171,68.6378,20.8459,40.1774,28.0567,0,36.4,0.91
2016/12/18 17:20,23.8171,69.0303,21.1088,40.1774,57.9234,0,36.33,0.91
2016/12/18 17:30,24.0094,69.365,21.29,40.1774,79.4421,0,36.25,0.91
2016/12/18 17:40,24.0094,69.2713,21.2922,40.1774,79.4421,0,36.18,0.91
2016/12/18 17:50,24.0094,68.4697,20.8345,40.1774,79.4421,0,36.11,0.91
2016/12/18 18:00,24.0094,68.2615,20.6832,40.1774,79.4421,0,36.03,0.91
2016/12/18 18:10,24.0094,68.7241,20.846,40.1774,79.4421,0,36.09,0.91
2016/12/18 18:20,24.2257,69.5887,21.4099,40.1774,59.446,0,36.14,0.91
2016/12/18 18:30,24.1776,69.4327,21.3817,40.1774,31.6957,0,36.19,0.91
2016/12/18 18:40,24.1776,68.6945,20.7836,40.1774,2.69776,0,36.25,0.91
2016/12/18 18:50,23.9853,68.4576,20.7437,40.1774,4.31448,0,36.3,0.91
2016/12/18 19:00,23.9853,69.4506,21.1659,40.1774,4.31448,0,36.35,0.91
2016/12/18 19:10,23.9853,69.7384,21.5011,40.1774,4.31448,0,36.33,0.91
2016/12/18 19:20,23.9853,69.5797,21.3327,40.1774,4.31448,0,36.31,0.91
2016/12/18 19:30,23.9853,68.6233,20.807,40.1774,4.31448,0,36.29,0.91
2016/12/18 19:40,23.793,68.5146,20.7422,40.1774,42.111,0,36.27,0.91
2016/12/18 19:50,23.793,68.8362,20.8884,40.1774,75.9014,0,36.25,0.91
2016/12/18 20:00,23.9853,69.1728,21.1873,40.1774,82.5167,0,36.22,0.91
2016/12/18 20:10,23.9853,69.3344,21.1889,40.1774,82.5167,0,36.23,0.91
2016/12/18 20:20,23.9853,69.036,20.993,40.1774,82.5167,0,36.23,0.92
2016/12/18 20:30,23.9853,68.9258,21.016,40.1774,82.5167,0,36.24,0.92
2016/12/18 20:40,23.9853,68.4539,20.6244,40.1774,82.5167,0,36.24,0.93
2016/12/18 20:50,24.1776,68.6539,20.7686,40.1774,69.6256,0,36.25,0.94
2016/12/18 21:00,24.1776,69.2593,21.1112,40.1774,40.6277,0,36.25,0.94
2016/12/18 21:10,24.1776,69.3301,21.1809,40.1774,11.6298,0,36.06,0.94
2016/12/18 21:20,24.1776,68.6699,20.8989,40.1774,0,0,35.88,0.94
2016/12/18 21:30,24.1776,83.4493,30.7762,45.1323,0,0,35.69,0.94
2016/12/18 21:40,23.9853,84.3682,31.5874,45.9411,0,0,35.5,0.94
2016/12/18 21:50,23.793,85.4019,31.7306,45.1792,0,0,35.31,0.94
2016/12/18 22:00,23.793,69.2833,21.1679,41.2183,18.5367,0,35.13,0.94
2016/12/18 22:10,23.6992,68.4282,20.8923,41.2183,52.4216,0,34.92,0.94
2016/12/18 22:20,23.793,67.6873,20.4402,41.2183,86.2121,0,34.71,0.93
2016/12/18 22:30,23.793,67.5411,20.2073,41.2183,100,0,34.51,0.92
2016/12/18 22:40,23.9853,68.4798,20.6443,41.2183,92.7794,0,34.3,0.91
2016/12/18 22:50,23.9853,69.2521,21.018,41.2183,92.7794,0,34.09,0.91
2016/12/18 23:00,23.9853,68.9387,20.8685,41.2183,92.7794,0,33.89,0.9
2016/12/18 23:10,23.9853,68.0408,20.5184,41.2183,92.7794,0,33.67,0.86
2016/12/18 23:20,23.9853,67.9577,20.5564,41.2183,92.7794,0,33.46,0.83
2016/12/18 23:30,23.9853,68.2627,20.5061,41.2183,92.2315,0,33.25,0.79
2016/12/18 23:40,24.1776,68.4122,20.643,41.2183,65.1662,0,33.04,0.75
2016/12/18 23:50,24.1776,68.775,20.8682,41.2183,36.1683,0,32.83,0.71
2016/12/19 00:00,23.9853,68.4628,20.7841,41.2183,37.4068,0,32.61,0.68
2016/12/19 00:10,23.9853,67.8656,20.4579,41.2183,37.4068,0,32.32,0.69
2016/12/19 00:20,23.9853,67.7211,20.5845,41.2183,37.4068,0,32.03,0.7
2016/12/19 00:30,23.9853,68.2993,20.6349,41.2183,37.4068,0,31.74,0.71
2016/12/19 00:40,23.9853,68.9512,20.9186,41.2183,37.4068,0,31.45,0.73
2016/12/19 00:50,23.9853,69.2048,21.0479,41.2183,37.4068,0,31.16,0.74
2016/12/19 01:00,23.9853,68.2514,20.6411,41.2183,37.4068,0,30.87,0.75
2016/12/19 01:10,23.9853,67.9687,20.2913,41.2183,37.4068,0,30.83,0.78
2016/12/19 01:20,23.9853,68.0915,20.5549,41.2183,37.4068,0,30.8,0.8
2016/12/19 01:30,23.9853,68.5053,20.6855,41.2183,37.4068,0,30.76,0.83
2016/12/19 01:40,23.9853,69.2011,21.1057,41.2183,37.4068,0,30.73,0.85
2016/12/19 01:50,23.9853,68.839,21.0394,41.2183,37.4068,0,30.69,0.88
2016/12/19 02:00,23.9853,67.5203,20.3666,41.2183,45.4389,0,30.66,0.9
2016/12/19 02:10,23.9853,67.4562,20.0198,41.2183,45.4389,0,30.84,0.92
2016/12/19 02:20,23.9853,68.2067,20.2073,41.2183,45.4389,0,31.02,0.93
2016/12/19 02:30,23.9853,68.5769,20.7934,41.2183,45.4389,0,31.21,0.95
2016/12/19 02:40,23.9853,68.7075,20.6997,41.2183,45.4389,0,31.39,0.97
2016/12/19 02:50,23.9853,68.3055,20.788,41.2183,45.4389,0,31.57,0.98
2016/12/19 03:00,23.9853,67.7562,20.4821,41.2183,45.4389,0,31.76,1
2016/12/19 03:10,23.9853,68.0809,20.513,41.2183,45.4389,0,32.18,1
2016/12/19 03:20,23.9853,68.0154,20.4339,41.2183,45.4389,0,32.6,1
2016/12/19 03:30,23.9853,68.5149,20.6082,41.2183,45.4389,0,33.03,1
2016/12/19 03:40,23.9853,69.0424,21.3594,41.2183,45.4389,0,33.45,1
2016/12/19 03:50,23.9853,68.6087,20.8511,41.2183,45.4389,0,33.88,1
2016/12/19 04:00,23.9853,67.7025,20.4876,41.2183,45.4389,0,34.3,1
2016/12/19 04:10,24.1776,67.6124,20.1271,41.2183,20.8275,0,34.27,1
2016/12/19 04:20,23.9853,67.9714,20.2765,41.2183,12.4399,0,34.24,1
2016/12/19 04:30,23.9853,69.0538,21.1917,41.2183,12.4399,0,34.2,1
2016/12/19 04:40,23.9853,68.5134,20.8702,41.2183,12.4399,0,34.17,1
2016/12/19 04:50,23.9853,67.9354,20.4349,41.2183,12.6683,0,34.14,1
2016/12/19 05:00,23.793,67.9207,20.2662,41.2183,23.7703,0,34.1,1
2016/12/19 05:10,23.793,68.604,20.6793,41.2183,57.5607,0,34,1
2016/12/19 05:20,23.793,68.3677,20.5294,41.2183,91.3512,0,33.9,1
2016/12/19 05:30,23.9853,68.7458,20.837,41.2183,92.7937,0,33.8,1
2016/12/19 05:40,23.9853,68.3349,20.5722,41.2183,92.7937,0,33.69,1
2016/12/19 05:50,23.9853,67.5241,20.3528,41.2183,92.7937,0,33.59,1
2016/12/19 06:00,23.9853,67.7546,20.4384,41.2183,92.7937,0,33.49,1
2016/12/19 06:10,24.1776,68.1804,20.4535,41.2183,61.9694,0,33.44,0.98
2016/12/19 06:20,24.1776,68.1444,20.5085,41.2183,32.9715,0,33.38,0.97
2016/12/19 06:30,23.9853,68.2658,20.6752,41.2183,11.6399,0,33.33,0.95
2016/12/19 06:40,23.9853,68.1705,20.6877,41.2183,11.6399,0,33.28,0.94
2016/12/19 06:50,23.9853,68.3669,20.4312,41.2183,11.6399,0,33.23,0.92
2016/12/19 07:00,23.9853,68.0687,20.3119,41.2183,11.6399,0,33.18,0.91
2016/12/19 07:10,23.9853,68.2189,20.2496,41.2183,11.6399,0,33.18,0.91
2016/12/19 07:20,23.9853,68.0738,20.5061,41.2183,11.6399,0,33.18,0.91
2016/12/19 07:30,23.793,67.2334,20.0094,41.2183,22.8251,0,33.18,0.91
2016/12/19 07:40,23.9853,66.4827,19.6961,41.2183,33.6079,0,33.19,0.91
2016/12/19 07:50,23.9853,65.9209,19.2844,41.2183,33.6079,0,33.19,0.91
2016/12/19 08:00,23.9853,66.4244,19.3648,41.2183,33.6079,0,33.19,0.91
2016/12/19 08:10,24.1776,66.6323,19.5692,41.2183,10.7248,0,33.18,0.89
2016/12/19 08:20,23.9853,66.0532,19.5543,41.2183,0,0,33.17,0.87
2016/12/19 08:30,23.9853,64.7192,18.6353,41.2183,0,0,33.16,0.86
2016/12/19 08:40,23.9853,64.9729,18.4782,41.2183,0,0,33.15,0.84
2016/12/19 08:50,23.9853,65.5657,19.04,41.2183,0,0,33.14,0.82
2016/12/19 09:00,23.9853,65.6509,19.0712,41.2183,0,0,33.13,0.81
2016/12/19 09:10,24.1776,77.4645,26.2613,45.1989,0,0,33.25,0.76
2016/12/19 09:20,24.3699,108.998,52.2249,50.8943,0,0,33.37,0.71
2016/12/19 09:30,24.1776,120.747,63.9783,53.1742,0,0,33.49,0.67
2016/12/19 09:40,23.7209,119.786,63.3567,53.1742,0,0,33.61,0.62
2016/12/19 09:50,23.7209,96.8388,41.1889,46.2083,0,0,33.73,0.57
2016/12/19 10:00,23.7209,75.4577,25.1028,43.8015,8.62687,0,33.85,0.53
2016/12/19 10:10,23.9132,64.7715,18.6044,40.1379,10.6885,0,33.83,0.5
2016/12/19 10:20,23.9132,65.2002,18.8211,40.1379,10.6885,0,33.82,0.48
2016/12/19 10:30,24.0815,64.1362,18.2592,40.1379,8.995,0,33.8,0.45
2016/12/19 10:40,24.0815,62.7068,17.3587,40.1379,0,0,33.78,0.43
2016/12/19 10:50,24.2737,84.232,28.6115,46.6577,0,0,33.76,0.41
2016/12/19 11:00,24.2737,106.803,50.4768,51.293,0,0,33.75,0.38
2016/12/19 11:10,23.8892,119.178,62.3406,53.3461,0,0,34.13,0.35
2016/12/19 11:20,23.6969,96.4203,46.3191,48.0625,0,0,34.51,0.31
2016/12/19 11:30,23.5046,65.825,19.1589,41.449,18.898,0,34.89,0.27
2016/12/19 11:40,23.7209,65.3959,18.893,41.449,44.9982,0,35.27,0.24
2016/12/19 11:50,24.1055,63.9347,18.0571,41.449,29.9297,0,35.65,0.2
2016/12/19 12:00,24.5141,65.2708,18.1261,45.6144,0,0,36.03,0.17
2016/12/19 12:10,24.5141,98.7163,43.1193,50.0092,0,0,36.38,0.15
2016/12/19 12:20,24.3218,119.309,62.8028,54.4569,0,0,36.73,0.13
2016/12/19 12:30,24.1295,119.569,63.2322,54.8144,0,0,37.08,0.12
2016/12/19 12:40,24.1295,119.714,62.6097,56.4872,0,0,37.43,0.1
2016/12/19 12:50,23.9373,126.43,70.6268,57.737,0,0,37.78,0.09
2016/12/19 13:00,23.9373,125.829,69.074,57.737,0,0,38.13,0.07
2016/12/19 13:10,23.745,110.242,54.2251,51.7355,0,0,38.12,0.07
2016/12/19 13:20,23.9373,88.2775,34.3088,48.559,0,0,38.12,0.07
2016/12/19 13:30,23.9373,91.1656,36.5322,48.559,0,0,38.11,0.07
2016/12/19 13:40,24.1295,92.1482,37.6879,48.559,0,0,38.1,0.07
2016/12/19 13:50,24.1295,92.4638,37.7749,50.1431,0,0,38.1,0.07
2016/12/19 14:00,24.1295,112.762,55.4526,54.9559,0,1,38.09,0.07
2016/12/19 14:10,23.9373,108.396,52.6376,54.9559,0,1,37.94,0.07
2016/12/19 14:20,23.9373,106.367,50.5956,54.9559,0,1,37.79,0.07
2016/12/19 14:30,23.9373,108.938,51.7138,54.9559,0,1,37.64,0.07
2016/12/19 14:40,23.7209,112.293,55.6285,54.9559,0,1,37.49,0.07
2016/12/19 14:50,23.7209,90.9869,36.3933,48.9467,0,1,37.34,0.07
2016/12/19 15:00,23.5286,67.8129,20.3174,44.1712,27.5042,1,37.18,0.07
2016/12/19 15:10,23.745,67.6493,20.2,44.1712,53.6044,1,36.85,0.1
2016/12/19 15:20,23.9373,68.1884,20.5319,44.1712,64.1628,1,36.51,0.13
2016/12/19 15:30,24.3218,68.421,20.7485,44.1712,21.6003,1,36.18,0.16
2016/12/19 15:40,24.5141,70.6093,21.7793,48.1922,0,1,35.84,0.18
2016/12/19 15:50,24.3218,91.5314,36.8171,51.3974,0,1,35.51,0.21
2016/12/19 16:00,24.1055,115.458,58.5221,54.6778,0,7,35.17,0.24
2016/12/19 16:10,23.9132,118.399,62.2242,54.6778,0,7,34.87,0.22
2016/12/19 16:20,23.7209,119.796,63.2598,52.8364,0,7,34.56,0.21
2016/12/19 16:30,23.7209,87.1917,35.5081,46.7398,0,7,34.25,0.19
2016/12/19 16:40,23.7209,65.6947,19.126,41.2872,14.0767,7,33.94,0.18
2016/12/19 16:50,23.9132,65.8479,19.0972,41.2872,41.3207,7,33.64,0.16
2016/12/19 17:00,23.9132,66.3323,19.3176,41.2872,41.3207,7,33.33,0.15
2016/12/19 17:10,24.1055,66.8454,19.8101,41.2872,28.7155,0,32.64,0.14
2016/12/19 17:20,24.1055,66.4889,19.4794,41.2872,11.4926,0,31.95,0.13
2016/12/19 17:30,24.1055,67.1577,19.6471,41.2872,0,6,31.25,0.13
2016/12/19 17:40,24.1055,67.9964,20.5177,41.2872,0,6,30.56,0.12
2016/12/19 17:50,24.1055,81.9645,30.0158,46.8436,0,6,29.87,0.12
2016/12/19 18:00,24.1055,93.6981,38.825,48.804,0,6,29.18,0.11
2016/12/19 18:10,23.8892,96.0574,40.4855,48.804,0,6,29.2,0.18
2016/12/19 18:20,23.6969,70.198,22.8768,42.9823,0,6,29.22,0.24
2016/12/19 18:30,23.6969,69.9158,21.6788,42.9823,40.2097,6,29.24,0.31
2016/12/19 18:40,23.6969,69.7331,21.5334,42.9823,68.5414,6,29.25,0.38
2016/12/19 18:50,24.0815,69.8962,21.3265,42.9823,82.6788,6,29.27,0.44
2016/12/19 19:00,24.0815,69.4302,21.2972,42.9823,82.6788,6,29.29,0.51
2016/12/19 19:10,24.0815,69.8972,21.5102,42.9823,82.6788,6,29.78,0.54
2016/12/19 19:20,24.2737,70.6036,22.1795,42.9823,64.7346,6,30.28,0.58
2016/12/19 19:30,24.2978,69.8589,21.5279,42.9823,34.2067,6,30.77,0.61
2016/12/19 19:40,24.1559,69.8337,21.74,42.9823,6.9912,0,31.27,0.65
2016/12/19 19:50,24.1055,70.5609,21.9987,42.9823,0,0,31.76,0.68
2016/12/19 20:00,24.1055,70.4486,22.1263,43.3069,0,0,32.26,0.72
2016/12/19 20:10,24.1055,83.8593,31.094,46.8924,0,0,32.06,0.75
2016/12/19 20:20,24.1055,95.1754,40.2416,48.761,0,0,31.86,0.78
2016/12/19 20:30,23.9132,109.031,52.1937,51.4296,0,8,31.67,0.81
2016/12/19 20:40,23.7209,94.9901,40.2057,47.2858,0,8,31.47,0.84
2016/12/19 20:50,23.7209,69.3938,21.3378,42.5232,5.09263,8,31.27,0.87
2016/12/19 21:00,23.7209,69.8696,21.4432,42.5232,45.9083,8,31.08,0.9
2016/12/19 21:10,23.9132,69.5685,21.2892,42.5232,72.6535,8,30.91,0.88
2016/12/19 21:20,23.9132,69.1269,21.2662,42.5232,72.6535,8,30.74,0.85
2016/12/19 21:30,24.1055,68.3994,20.7736,42.5232,57.4068,2,30.57,0.83
2016/12/19 21:40,24.1055,68.3764,20.4966,42.5232,40.18,2,30.4,0.8
2016/12/19 21:50,24.1055,68.8103,21.0088,42.5232,22.954,2,30.23,0.78
2016/12/19 22:00,24.1055,69.4296,21.4083,42.5232,5.70309,2,30.06,0.75
2016/12/19 22:10,24.3218,83.2145,30.746,46.4903,0,2,30.09,0.75
2016/12/19 22:20,24.1295,95.2376,40.2098,48.7602,0,2,30.11,0.74
2016/12/19 22:30,23.9373,106.665,50.4233,50.7697,0,2,30.14,0.74
2016/12/19 22:40,23.745,107.378,51.2377,50.5703,0,0,30.16,0.74
2016/12/19 22:50,23.745,79.369,27.8589,44.563,0,0,30.19,0.73
2016/12/19 23:00,23.745,67.7965,20.329,42.2881,30.8251,0,30.21,0.73
2016/12/19 23:10,23.745,68.2379,20.4645,42.2881,71.6408,0,30.01,0.69
2016/12/19 23:20,23.9373,68.4614,20.5352,42.2881,73.9614,0,29.81,0.64
2016/12/19 23:30,24.1295,68.41,20.7658,42.2881,62.0606,0,29.6,0.6
2016/12/19 23:40,24.1295,68.7166,20.7445,42.2881,40.91,0,29.4,0.56
2016/12/19 23:50,24.1295,68.8191,20.9198,42.2881,19.7595,0,29.2,0.51
2016/12/20 00:00,24.1295,68.3293,20.7747,42.2881,0,0,29,0.47
2016/12/20 00:10,24.1295,68.6472,20.8599,42.2881,0,0,28.88,0.41
2016/12/20 00:20,24.1295,83.7948,30.8545,46.6712,0,0,28.76,0.35
2016/12/20 00:30,23.9132,97.1178,42.0265,48.5742,0,0,28.64,0.29
2016/12/20 00:40,23.7209,96.5465,41.4397,48.1604,0,0,28.52,0.24
2016/12/20 00:50,23.7209,68.5952,20.7089,42.394,7.39824,0,28.4,0.18
2016/12/20 01:00,23.7209,68.5318,20.866,42.394,48.282,0,28.28,0.12
2016/12/20 01:10,23.7209,68.8676,20.8891,42.394,89.0977,0,27.9,0.1
2016/12/20 01:20,23.9132,69.3052,21.1107,42.394,83.6127,0,27.52,0.08
2016/12/20 01:30,24.1055,69.5417,21.3052,42.394,75.3142,0,27.14,0.06
2016/12/20 01:40,24.1055,69.504,21.3108,42.394,58.0874,0,26.77,0.04
2016/12/20 01:50,24.1055,69.1103,21.4275,42.394,40.8605,0,26.39,0.02
2016/12/20 02:00,24.1055,68.8737,20.8018,42.394,23.6343,0,26.01,0
2016/12/20 02:10,24.1055,68.7034,20.6682,42.394,6.41215,0,25.87,0
2016/12/20 02:20,24.1055,68.5513,20.6332,42.394,0,0,25.73,0
2016/12/20 02:30,23.9132,68.8603,20.8655,42.394,0,0,25.6,0
2016/12/20 02:40,23.9132,68.6901,20.8635,42.394,0,0,25.46,0
2016/12/20 02:50,23.9132,68.9161,20.9894,42.394,0,0,25.32,0
2016/12/20 03:00,23.9132,69.39,21.4049,42.394,0,0,25.18,0
2016/12/20 03:10,23.6969,69.6401,21.3558,42.394,6.51054,0,24.96,0
2016/12/20 03:20,23.8892,69.8878,21.4271,42.394,13.0368,0,24.74,0
2016/12/20 03:30,23.8651,70.298,21.864,42.394,43.3194,0,24.52,0
2016/12/20 03:40,23.8651,69.7671,21.5522,42.394,65.3388,0,24.3,0
2016/12/20 03:50,23.8651,69.5771,21.3003,42.394,87.3581,0,24.08,0
2016/12/20 04:00,23.8651,69.6313,21.5055,42.394,100,0,23.86,0
2016/12/20 04:10,23.8651,69.6611,21.3663,42.394,100,0,23.43,0.01
2016/12/20 04:20,23.8651,69.8701,21.5689,42.394,100,0,23,0.02
2016/12/20 04:30,23.8651,69.5649,21.5248,42.394,100,0,22.57,0.04
2016/12/20 04:40,24.0574,69.9065,21.6829,42.394,97.6481,0,22.14,0.05
2016/12/20 04:50,24.0574,69.8947,21.7158,42.394,97.6481,0,21.71,0.06
